review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model
165,"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",1,2025-10-08,Commercial Bank of Ethiopia,Google Play,negative,0.9994321465492249,distilbert-base-uncased-finetuned-sst-2-english
166,why removing screenshot feature why?,2,2025-10-08,Commercial Bank of Ethiopia,Google Play,negative,0.9981147050857544,distilbert-base-uncased-finetuned-sst-2-english
167,very good application! thank you all who participate!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,positive,0.9998753070831299,distilbert-base-uncased-finetuned-sst-2-english
168,application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,positive,0.9998462200164795,distilbert-base-uncased-finetuned-sst-2-english
169,user compatible app!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,positive,0.9933547973632812,distilbert-base-uncased-finetuned-sst-2-english
170,"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",3,2025-10-07,Commercial Bank of Ethiopia,Google Play,negative,0.9972966313362122,distilbert-base-uncased-finetuned-sst-2-english
171,what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,5,2025-10-07,Commercial Bank of Ethiopia,Google Play,positive,0.9998732805252075,distilbert-base-uncased-finetuned-sst-2-english
172,Our Commercial Bank of Ethiopia is Good !,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,positive,0.9998595714569092,distilbert-base-uncased-finetuned-sst-2-english
173,Asledin Ibsa,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,positive,0.9360380172729492,distilbert-base-uncased-finetuned-sst-2-english
174,terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,Commercial Bank of Ethiopia,Google Play,negative,0.9996823072433472,distilbert-base-uncased-finetuned-sst-2-english
175,my bank,5,2025-10-05,Commercial Bank of Ethiopia,Google Play,negative,0.8459095358848572,distilbert-base-uncased-finetuned-sst-2-english
176,Data,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.961766242980957,distilbert-base-uncased-finetuned-sst-2-english
177,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04,Commercial Bank of Ethiopia,Google Play,negative,0.9996047616004944,distilbert-base-uncased-finetuned-sst-2-english
178,excellent app with lots of features,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.9998672008514404,distilbert-base-uncased-finetuned-sst-2-english
179,very good 👍 mobile banking,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.9998119473457336,distilbert-base-uncased-finetuned-sst-2-english
180,so special,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.9998575448989868,distilbert-base-uncased-finetuned-sst-2-english
181,wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,1,2025-10-03,Commercial Bank of Ethiopia,Google Play,negative,0.9492278099060059,distilbert-base-uncased-finetuned-sst-2-english
182,woow cbe,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,positive,0.8725985884666443,distilbert-base-uncased-finetuned-sst-2-english
183,cbe the best bank app,4,2025-10-03,Commercial Bank of Ethiopia,Google Play,positive,0.9993187189102173,distilbert-base-uncased-finetuned-sst-2-english
184,This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,positive,0.9998519420623779,distilbert-base-uncased-finetuned-sst-2-english
185,Rijalufaris,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,positive,0.6782286167144775,distilbert-base-uncased-finetuned-sst-2-english
186,its Best app But i hate the Repeatedly update request,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,negative,0.9902864098548889,distilbert-base-uncased-finetuned-sst-2-english
187,imoo,3,2025-10-02,Commercial Bank of Ethiopia,Google Play,positive,0.9941620230674744,distilbert-base-uncased-finetuned-sst-2-english
188,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,Commercial Bank of Ethiopia,Google Play,positive,0.9915570020675659,distilbert-base-uncased-finetuned-sst-2-english
189,screen shoot always not allowed why?,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,negative,0.9965750575065613,distilbert-base-uncased-finetuned-sst-2-english
190,enkorabetalen,5,2025-10-01,Commercial Bank of Ethiopia,Google Play,positive,0.9099953174591064,distilbert-base-uncased-finetuned-sst-2-english
191,Gamada mahamadi,1,2025-10-01,Commercial Bank of Ethiopia,Google Play,positive,0.774604082107544,distilbert-base-uncased-finetuned-sst-2-english
192,it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,Commercial Bank of Ethiopia,Google Play,negative,0.9974638223648071,distilbert-base-uncased-finetuned-sst-2-english
193,verfcasencod,5,2025-09-30,Commercial Bank of Ethiopia,Google Play,negative,0.8742532134056091,distilbert-base-uncased-finetuned-sst-2-english
194,you can't get your own transaction history,1,2025-09-29,Commercial Bank of Ethiopia,Google Play,negative,0.9996032118797302,distilbert-base-uncased-finetuned-sst-2-english
195,sintu,5,2025-09-29,Commercial Bank of Ethiopia,Google Play,negative,0.9596135020256042,distilbert-base-uncased-finetuned-sst-2-english
196,BEST,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,positive,0.9997941851615906,distilbert-base-uncased-finetuned-sst-2-english
197,Bank of Ethiopia,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,positive,0.9304205179214478,distilbert-base-uncased-finetuned-sst-2-english
198,"All most Good, but need improvement",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,negative,0.8200954794883728,distilbert-base-uncased-finetuned-sst-2-english
199,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,positive,0.9998365640640259,distilbert-base-uncased-finetuned-sst-2-english
200,poor app all of you guys delete CBE and download BOA,1,2025-09-27,Commercial Bank of Ethiopia,Google Play,negative,0.9997864365577698,distilbert-base-uncased-finetuned-sst-2-english
201,niceapp,5,2025-09-27,Commercial Bank of Ethiopia,Google Play,positive,0.9998270869255066,distilbert-base-uncased-finetuned-sst-2-english
202,the best app of all,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,positive,0.9998633861541748,distilbert-base-uncased-finetuned-sst-2-english
203,❤️,5,2025-09-25,Commercial Bank of Ethiopia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
204,"Most of the time when I try to open the app, it does not load. The circle keeps spinning as if it is trying to open, and get a message saying "" 2 attempts left for offline login"". This seems to mean that the app cannot connect to the internet, even though I have a stable internet connection, and all other stuff work properly.",2,2025-09-24,Commercial Bank of Ethiopia,Google Play,negative,0.9988370537757874,distilbert-base-uncased-finetuned-sst-2-english
205,Juhaar,5,2025-09-24,Commercial Bank of Ethiopia,Google Play,negative,0.6955291032791138,distilbert-base-uncased-finetuned-sst-2-english
206,I am using CBE app very fantastic.,5,2025-09-24,Commercial Bank of Ethiopia,Google Play,positive,0.999567449092865,distilbert-base-uncased-finetuned-sst-2-english
207,bist app tankyou,4,2025-09-23,Commercial Bank of Ethiopia,Google Play,negative,0.9962037205696106,distilbert-base-uncased-finetuned-sst-2-english
208,this is very useful and consistent app,5,2025-09-23,Commercial Bank of Ethiopia,Google Play,positive,0.9998074173927307,distilbert-base-uncased-finetuned-sst-2-english
209,"this application provides timely service in a good, fast and reliable manner.",5,2025-09-23,Commercial Bank of Ethiopia,Google Play,positive,0.9998519420623779,distilbert-base-uncased-finetuned-sst-2-english
210,So good,5,2025-09-23,Commercial Bank of Ethiopia,Google Play,positive,0.999841570854187,distilbert-base-uncased-finetuned-sst-2-english
211,it will be more better if the app have the feature receipt verifying from QR CODE SCREENSHOT IMAGES FROM gallery ... currently IT WORKS ONLY FROM DIRECT CAMERA CAPTURING,4,2025-09-23,Commercial Bank of Ethiopia,Google Play,negative,0.9990800619125366,distilbert-base-uncased-finetuned-sst-2-english
212,"From the UX perspective it can be better, it's old and it's not obvious where you can find some things",3,2025-09-22,Commercial Bank of Ethiopia,Google Play,negative,0.9970171451568604,distilbert-base-uncased-finetuned-sst-2-english
213,It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,Commercial Bank of Ethiopia,Google Play,negative,0.76878821849823,distilbert-base-uncased-finetuned-sst-2-english
214,"The app was great while it was active. However, after the app did an update, I lost connection with a message ""Network Error"". Please try to fix it as there are many clients of CBE using this app globally from abroad countries.",3,2025-09-21,Commercial Bank of Ethiopia,Google Play,negative,0.9989680051803589,distilbert-base-uncased-finetuned-sst-2-english
215,very important app,4,2025-09-21,Commercial Bank of Ethiopia,Google Play,positive,0.9995480179786682,distilbert-base-uncased-finetuned-sst-2-english
216,the best of all mobile banking in Ethiopia works perfectly fine,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,positive,0.9998689889907837,distilbert-base-uncased-finetuned-sst-2-english
217,DANTRO BAND!!!,5,2025-09-21,Commercial Bank of Ethiopia,Google Play,positive,0.9943898320198059,distilbert-base-uncased-finetuned-sst-2-english
218,some time when make transfer from Mobile account to other cbebirr wallet no show customer name so please check it......thanks my cbe.. cbebirr application very nice application wallet,5,2025-09-20,Commercial Bank of Ethiopia,Google Play,positive,0.9983887672424316,distilbert-base-uncased-finetuned-sst-2-english
219,this app is very useful but sometimes when you want to see specific transactions it didn't work so that way i gave 3,3,2025-09-20,Commercial Bank of Ethiopia,Google Play,negative,0.9951974749565125,distilbert-base-uncased-finetuned-sst-2-english
220,why i must visit the branch i opened my account to activate the mobile banking services? if it a connected network it maybe done from any branch.,1,2025-09-20,Commercial Bank of Ethiopia,Google Play,negative,0.9981855750083923,distilbert-base-uncased-finetuned-sst-2-english
221,አሪፍ ነው አሁን ደግሞ እስክሪን ሹት ማረግ በመቻሌ ደግብሎኛል,5,2025-09-20,Commercial Bank of Ethiopia,Google Play,negative,0.932232677936554,distilbert-base-uncased-finetuned-sst-2-english
222,asfaw damse,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,negative,0.9871633052825928,distilbert-base-uncased-finetuned-sst-2-english
223,jabadhaa namatii tolataan,5,2025-09-19,Commercial Bank of Ethiopia,Google Play,negative,0.962352991104126,distilbert-base-uncased-finetuned-sst-2-english
224,"The App is very good in its interface and user friendly. But it could be a pro app had it had additional feature that let us run multiple accounts on a single phone with an option of ""additional"" account!",3,2025-09-19,Commercial Bank of Ethiopia,Google Play,negative,0.9511563181877136,distilbert-base-uncased-finetuned-sst-2-english
225,The app is user friendly. But i want some amendment or include option of sending money to other tele birr like other cbe birr.,4,2025-09-18,Commercial Bank of Ethiopia,Google Play,negative,0.9966429471969604,distilbert-base-uncased-finetuned-sst-2-english
226,Truly amazing!,5,2025-09-18,Commercial Bank of Ethiopia,Google Play,positive,0.9998810291290283,distilbert-base-uncased-finetuned-sst-2-english
227,Doesn't have option to generate statement for transactions,3,2025-09-18,Commercial Bank of Ethiopia,Google Play,negative,0.992244303226471,distilbert-base-uncased-finetuned-sst-2-english
228,😎,5,2025-09-18,Commercial Bank of Ethiopia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
229,JanaleBl,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,positive,0.9632813930511475,distilbert-base-uncased-finetuned-sst-2-english
230,nice application,5,2025-09-17,Commercial Bank of Ethiopia,Google Play,positive,0.9998229146003723,distilbert-base-uncased-finetuned-sst-2-english
231,WaaaaaaaW,1,2025-09-17,Commercial Bank of Ethiopia,Google Play,negative,0.9848952293395996,distilbert-base-uncased-finetuned-sst-2-english
232,very nice,5,2025-09-16,Commercial Bank of Ethiopia,Google Play,positive,0.9998563528060913,distilbert-base-uncased-finetuned-sst-2-english
233,Of,5,2025-09-16,Commercial Bank of Ethiopia,Google Play,positive,0.9193394780158997,distilbert-base-uncased-finetuned-sst-2-english
234,it's best app to use recently and upgraded day to day for internationalization,4,2025-09-16,Commercial Bank of Ethiopia,Google Play,positive,0.9983494281768799,distilbert-base-uncased-finetuned-sst-2-english
235,Easy to use and not Complicated 👍,5,2025-09-15,Commercial Bank of Ethiopia,Google Play,positive,0.9179598093032837,distilbert-base-uncased-finetuned-sst-2-english
236,apdat the app,5,2025-09-14,Commercial Bank of Ethiopia,Google Play,negative,0.9424067139625549,distilbert-base-uncased-finetuned-sst-2-english
237,good in bankin at any time & any where.,5,2025-09-13,Commercial Bank of Ethiopia,Google Play,positive,0.9995506405830383,distilbert-base-uncased-finetuned-sst-2-english
238,great,5,2025-09-13,Commercial Bank of Ethiopia,Google Play,positive,0.9998630285263062,distilbert-base-uncased-finetuned-sst-2-english
239,"WHAT A USELESS APP! Transfers, wallet payments, other banks — nothing works. Updated, restarted, cleared cache, reinstalled — still useless. Crashed and forced me to visit a branch just to log in 3 times. One of the biggest banks in the country can’t fix issues a junior developer could solve. Completely unreliable. Big bank , Zero functionality!",1,2025-09-13,Commercial Bank of Ethiopia,Google Play,negative,0.9998034834861755,distilbert-base-uncased-finetuned-sst-2-english
240,it is best to me,1,2025-09-13,Commercial Bank of Ethiopia,Google Play,positive,0.9966468214988708,distilbert-base-uncased-finetuned-sst-2-english
