review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model,noun_phrases,themes
135,best app,4,2025-10-14,Commercial Bank of Ethiopia,Google Play,positive,0.999686598777771,distilbert-base-uncased-finetuned-sst-2-english,['best app'],
136,it's good app,5,2025-10-14,Commercial Bank of Ethiopia,Google Play,positive,0.9998689889907836,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'good app']",
137,very slow,1,2025-10-14,Commercial Bank of Ethiopia,Google Play,negative,0.9997065663337708,distilbert-base-uncased-finetuned-sst-2-english,[],App Performance / Crashes
138,berhan deriba wami,4,2025-10-14,Commercial Bank of Ethiopia,Google Play,positive,0.7555697560310364,distilbert-base-uncased-finetuned-sst-2-english,['berhan deriba wami'],
139,mahamad Usman,5,2025-10-13,Commercial Bank of Ethiopia,Google Play,positive,0.9890894293785096,distilbert-base-uncased-finetuned-sst-2-english,['mahamad usman'],
140,Erako,5,2025-10-13,Commercial Bank of Ethiopia,Google Play,positive,0.997822403907776,distilbert-base-uncased-finetuned-sst-2-english,['erako'],
141,🔥🔥🔥🔥🔥,5,2025-10-13,Commercial Bank of Ethiopia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,['🔥🔥🔥🔥🔥'],
142,opne,5,2025-10-13,Commercial Bank of Ethiopia,Google Play,negative,0.7972497940063477,distilbert-base-uncased-finetuned-sst-2-english,['opne'],
143,mehommd nuri,5,2025-10-13,Commercial Bank of Ethiopia,Google Play,positive,0.9508018493652344,distilbert-base-uncased-finetuned-sst-2-english,['mehommd nuri'],
144,Best,5,2025-10-12,Commercial Bank of Ethiopia,Google Play,positive,0.9997941851615906,distilbert-base-uncased-finetuned-sst-2-english,[],
145,providing very secure service.,5,2025-10-12,Commercial Bank of Ethiopia,Google Play,positive,0.9993906021118164,distilbert-base-uncased-finetuned-sst-2-english,['very secure service'],
146,apk አሪፍ ነው ግን በጣም apkwun የሚከፍቱ የ ባንክ ሰራተኞች በጣም ደካማ ናቸው ሲያስተናግዱ ለ ደንበኛ ክብር የላቸውም እኔ መመላለስ ከጀመርኩ ቆየው ግን መፍትህ ላገኝ አልችልኩም ::,1,2025-10-12,Commercial Bank of Ethiopia,Google Play,negative,0.9760127663612366,distilbert-base-uncased-finetuned-sst-2-english,"['apk አሪፍ ነው ግን በጣም apkwun የሚከፍቱ የ ባንክ ሰራተኞች በጣም ደካማ', 'ለ ደንበኛ ክብር የላቸውም እኔ መመላለስ ከጀመርኩ', 'ግን', 'ላገኝ አልችልኩም']",
147,ዳር ኑሮ ላለው ኣፍሪቻን ው,5,2025-10-12,Commercial Bank of Ethiopia,Google Play,negative,0.8832131028175354,distilbert-base-uncased-finetuned-sst-2-english,['ላለው'],
148,RIYAD Mohammed Abaoli 92 527 2567,5,2025-10-12,Commercial Bank of Ethiopia,Google Play,positive,0.9531124830245972,distilbert-base-uncased-finetuned-sst-2-english,"['riyad', 'mohammed abaoli']",
149,it doesn't show bank statement and no options to see transactions for the past months.,2,2025-10-12,Commercial Bank of Ethiopia,Google Play,negative,0.9994134902954102,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'bank statement', 'no options', 'transactions', 'the past months']",
150,Mamma Husen,2,2025-10-11,Commercial Bank of Ethiopia,Google Play,positive,0.9694636464118958,distilbert-base-uncased-finetuned-sst-2-english,['mamma husen'],
151,3 stars because I can't see all my transaction history apart from the recents and a refresh button has been removed from the Recents activity. The app should allow clients to view all of the transactions not just recents.,3,2025-10-11,Commercial Bank of Ethiopia,Google Play,negative,0.9932369589805604,distilbert-base-uncased-finetuned-sst-2-english,"['3 stars', 'i', 'all my transaction history', 'the recents', 'a refresh button', 'the recents activity', 'the app', 'clients', 'all', 'the transactions', 'not just recents']",
152,exceptional application from others bank,5,2025-10-10,Commercial Bank of Ethiopia,Google Play,positive,0.9996663331985474,distilbert-base-uncased-finetuned-sst-2-english,"['exceptional application', 'others bank']",
153,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this",4,2025-10-10,Commercial Bank of Ethiopia,Google Play,negative,0.9849931001663208,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'i', 'a serious suggestion', 'you', 'other cbe birr customer', 'it', 'the name', 'the recipient', 'befor', 'it', 'the money', 'this']",
154,good👍👍👍😊😊😊,5,2025-10-10,Commercial Bank of Ethiopia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,[],
155,really good app,5,2025-10-10,Commercial Bank of Ethiopia,Google Play,positive,0.9998643398284912,distilbert-base-uncased-finetuned-sst-2-english,['really good app'],
156,smart bank CBE,5,2025-10-10,Commercial Bank of Ethiopia,Google Play,positive,0.9971417784690856,distilbert-base-uncased-finetuned-sst-2-english,['smart bank cbe'],
157,Ali urgesa11,3,2025-10-09,Commercial Bank of Ethiopia,Google Play,negative,0.921220064163208,distilbert-base-uncased-finetuned-sst-2-english,['ali'],
158,it's good,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,positive,0.9998360872268676,distilbert-base-uncased-finetuned-sst-2-english,['it'],
159,Good apps,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,positive,0.9998608827590942,distilbert-base-uncased-finetuned-sst-2-english,['good apps'],
160,password በጣት አሻራ ቢኖረው መልካም ነበር,4,2025-10-09,Commercial Bank of Ethiopia,Google Play,negative,0.8905711770057678,distilbert-base-uncased-finetuned-sst-2-english,['በጣት'],Login / Access Issues
161,best app i ever seen,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,positive,0.999450147151947,distilbert-base-uncased-finetuned-sst-2-english,['i'],
162,it's game changing in financial system,4,2025-10-09,Commercial Bank of Ethiopia,Google Play,positive,0.9973504543304444,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'game', 'financial system']",
163,"z,MKT 20_._!8+⅓⅕😘r",1,2025-10-09,Commercial Bank of Ethiopia,Google Play,negative,0.9171794652938844,distilbert-base-uncased-finetuned-sst-2-english,['z'],
164,will good updating,5,2025-10-09,Commercial Bank of Ethiopia,Google Play,positive,0.9998600482940674,distilbert-base-uncased-finetuned-sst-2-english,[],
165,"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair",1,2025-10-08,Commercial Bank of Ethiopia,Google Play,negative,0.9994321465492249,distilbert-base-uncased-finetuned-sst-2-english,"['service charge', 'vat', 'everything', 'yours', 'they', 'what', 'you', 'everything']",
166,why removing screenshot feature why?,2,2025-10-08,Commercial Bank of Ethiopia,Google Play,negative,0.9981147050857544,distilbert-base-uncased-finetuned-sst-2-english,['screenshot feature'],Feature Requests / Suggestions
167,very good application! thank you all who participate!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,positive,0.99987530708313,distilbert-base-uncased-finetuned-sst-2-english,"['very good application', 'you', 'all', 'who']",
168,application bank commercial Ethiopia I am very happy to be able to appear in a great job on a pleasant job,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,positive,0.9998462200164796,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'a great job', 'a pleasant job']",
169,user compatible app!,5,2025-10-08,Commercial Bank of Ethiopia,Google Play,positive,0.9933547973632812,distilbert-base-uncased-finetuned-sst-2-english,['user compatible app'],
170,"I am trying to access this app on my Android phone, but sometimes doesn't work. so kindly try to improve it.",3,2025-10-07,Commercial Bank of Ethiopia,Google Play,negative,0.9972966313362122,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'this app', 'my android phone', 'it']",
171,what an amazing app. you know how much it simplify life. Thanks cbe. I proud of you.,5,2025-10-07,Commercial Bank of Ethiopia,Google Play,positive,0.9998732805252076,distilbert-base-uncased-finetuned-sst-2-english,"['what an amazing app', 'you', 'it', 'life', 'thanks cbe', 'i', 'you']",
172,Our Commercial Bank of Ethiopia is Good !,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,positive,0.9998595714569092,distilbert-base-uncased-finetuned-sst-2-english,"['our commercial bank', 'ethiopia']",
173,Asledin Ibsa,5,2025-10-06,Commercial Bank of Ethiopia,Google Play,positive,0.9360380172729492,distilbert-base-uncased-finetuned-sst-2-english,['asledin ibsa'],
174,terrible when showing history of transaction it shows in disorganised way,3,2025-10-05,Commercial Bank of Ethiopia,Google Play,negative,0.9996823072433472,distilbert-base-uncased-finetuned-sst-2-english,"['history', 'transaction', 'it', 'disorganised way']",
175,my bank,5,2025-10-05,Commercial Bank of Ethiopia,Google Play,negative,0.8459095358848572,distilbert-base-uncased-finetuned-sst-2-english,['my bank'],
176,Data,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.961766242980957,distilbert-base-uncased-finetuned-sst-2-english,['data'],
177,"lately I am facing a problem with the app ,and the problem is when log in and inter my pin it doesn't work at all and says 'can't sync' why does it say that I was working fine a few day ago and also it says when I enter my pin 'change your pin to 6 digit pin and it doesn't allow me to change it please solve what is the problem with the app ?",2,2025-10-04,Commercial Bank of Ethiopia,Google Play,negative,0.9996047616004944,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'a problem', 'the app', 'the problem', 'it', 'it', 'i', 'it', 'i', 'my pin', 'your pin', '6 digit pin', 'it', 'me', 'it', 'what', 'the problem', 'the app']",Login / Access Issues
178,excellent app with lots of features,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.9998672008514404,distilbert-base-uncased-finetuned-sst-2-english,"['excellent app', 'lots', 'features']",Feature Requests / Suggestions
179,very good 👍 mobile banking,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.9998119473457336,distilbert-base-uncased-finetuned-sst-2-english,['very good 👍 mobile banking'],
180,so special,5,2025-10-04,Commercial Bank of Ethiopia,Google Play,positive,0.9998575448989868,distilbert-base-uncased-finetuned-sst-2-english,[],
181,wiiy ewdihiliw esimirt niho yitnehew metgeyot ❤💞🤔😴🤩😍,1,2025-10-03,Commercial Bank of Ethiopia,Google Play,negative,0.949227809906006,distilbert-base-uncased-finetuned-sst-2-english,"['wiiy ewdihiliw esimirt niho', 'yitnehew metgeyot', '❤💞', '🤔😴🤩😍']",
182,woow cbe,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,positive,0.8725985884666443,distilbert-base-uncased-finetuned-sst-2-english,['woow'],
183,cbe the best bank app,4,2025-10-03,Commercial Bank of Ethiopia,Google Play,positive,0.9993187189102172,distilbert-base-uncased-finetuned-sst-2-english,"['cbe', 'the best bank app']",
184,This App CBE bank it's Simple and Smart I Like it.,5,2025-10-03,Commercial Bank of Ethiopia,Google Play,positive,0.999851942062378,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'simple', 'smart', 'i', 'it']",
185,Rijalufaris,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,positive,0.6782286167144775,distilbert-base-uncased-finetuned-sst-2-english,['rijalufaris'],
186,its Best app But i hate the Repeatedly update request,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,negative,0.9902864098548888,distilbert-base-uncased-finetuned-sst-2-english,"['its best app', 'i', 'the repeatedly update request']",
187,imoo,3,2025-10-02,Commercial Bank of Ethiopia,Google Play,positive,0.9941620230674744,distilbert-base-uncased-finetuned-sst-2-english,[],
188,"it was good since it become a robber the vat ,tax,service charge,unbelievable charge to send to other bank, monthly charge,etc i hope one international bank comes and we all leave this bank. enough is enough",1,2025-10-02,Commercial Bank of Ethiopia,Google Play,positive,0.991557002067566,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'it', 'a robber', 'the vat', 'tax,service charge', 'unbelievable charge', 'other bank', 'monthly charge', 'i', 'one international bank', 'we', 'all', 'this bank']",
189,screen shoot always not allowed why?,5,2025-10-02,Commercial Bank of Ethiopia,Google Play,negative,0.9965750575065612,distilbert-base-uncased-finetuned-sst-2-english,['screen shoot'],
190,enkorabetalen,5,2025-10-01,Commercial Bank of Ethiopia,Google Play,positive,0.9099953174591064,distilbert-base-uncased-finetuned-sst-2-english,['enkorabetalen'],
191,Gamada mahamadi,1,2025-10-01,Commercial Bank of Ethiopia,Google Play,positive,0.774604082107544,distilbert-base-uncased-finetuned-sst-2-english,['gamada mahamadi'],
192,it is very good banking web but its network is sometimes busy i hope they willfix the problem,4,2025-09-30,Commercial Bank of Ethiopia,Google Play,negative,0.9974638223648072,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'very good banking web', 'its network', 'i', 'they', 'the problem']",
193,verfcasencod,5,2025-09-30,Commercial Bank of Ethiopia,Google Play,negative,0.8742532134056091,distilbert-base-uncased-finetuned-sst-2-english,['verfcasencod'],
194,you can't get your own transaction history,1,2025-09-29,Commercial Bank of Ethiopia,Google Play,negative,0.9996032118797302,distilbert-base-uncased-finetuned-sst-2-english,"['you', 'your own transaction history']",
195,sintu,5,2025-09-29,Commercial Bank of Ethiopia,Google Play,negative,0.9596135020256042,distilbert-base-uncased-finetuned-sst-2-english,[],
196,BEST,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,positive,0.9997941851615906,distilbert-base-uncased-finetuned-sst-2-english,['best'],
197,Bank of Ethiopia,5,2025-09-28,Commercial Bank of Ethiopia,Google Play,positive,0.9304205179214478,distilbert-base-uncased-finetuned-sst-2-english,"['bank', 'ethiopia']",
198,"All most Good, but need improvement",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,negative,0.8200954794883728,distilbert-base-uncased-finetuned-sst-2-english,['improvement'],
199,"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,Commercial Bank of Ethiopia,Google Play,positive,0.999836564064026,distilbert-base-uncased-finetuned-sst-2-english,"['me', 'i', 'solid 5 star', 'it', 'everyone', 'the apps']",
200,poor app all of you guys delete CBE and download BOA,1,2025-09-27,Commercial Bank of Ethiopia,Google Play,negative,0.9997864365577698,distilbert-base-uncased-finetuned-sst-2-english,"['poor app', 'all', 'you guys', 'cbe', 'download', 'boa']",
201,niceapp,5,2025-09-27,Commercial Bank of Ethiopia,Google Play,positive,0.9998270869255066,distilbert-base-uncased-finetuned-sst-2-english,['niceapp'],
